month,day,weekday,hr,min,lat,lng,act,tot,title
10,22,7,3,40,25.02605,121.5436,1,28,20231022_500101001_03:40
10,22,7,4,0,25.02605,121.5436,1,28,20231022_500101001_04:00
10,22,7,4,20,25.02605,121.5436,1,28,20231022_500101001_04:20
10,22,7,4,40,25.02605,121.5436,1,28,20231022_500101001_04:40
10,22,7,5,0,25.02605,121.5436,1,28,20231022_500101001_05:00
10,22,7,5,20,25.02605,121.5436,1,28,20231022_500101001_05:20
10,22,7,5,40,25.02605,121.5436,1,28,20231022_500101001_05:40
10,22,7,6,0,25.02605,121.5436,1,28,20231022_500101001_06:00
10,22,7,6,20,25.02605,121.5436,1,28,20231022_500101001_06:20
10,22,7,6,40,25.02605,121.5436,1,28,20231022_500101001_06:40
10,22,7,7,0,25.02605,121.5436,1,28,20231022_500101001_07:00
10,22,7,7,20,25.02605,121.5436,1,28,20231022_500101001_07:20
10,22,7,7,40,25.02605,121.5436,1,28,20231022_500101001_07:40
10,22,7,8,0,25.02605,121.5436,1,28,20231022_500101001_08:00
10,22,7,8,20,25.02605,121.5436,1,28,20231022_500101001_08:20
10,22,7,8,40,25.02605,121.5436,1,28,20231022_500101001_08:40
10,22,7,9,0,25.02605,121.5436,1,28,20231022_500101001_09:00
10,22,7,9,20,25.02605,121.5436,1,28,20231022_500101001_09:20
10,22,7,9,40,25.02605,121.5436,1,28,20231022_500101001_09:40
10,22,7,10,0,25.02605,121.5436,1,28,20231022_500101001_10:00
10,22,7,10,20,25.02605,121.5436,1,28,20231022_500101001_10:20
10,22,7,10,40,25.02605,121.5436,1,28,20231022_500101001_10:40
10,22,7,11,0,25.02605,121.5436,1,28,20231022_500101001_11:00
10,22,7,11,20,25.02605,121.5436,1,28,20231022_500101001_11:20
10,22,7,11,40,25.02605,121.5436,1,28,20231022_500101001_11:40
10,22,7,12,0,25.02605,121.5436,1,28,20231022_500101001_12:00
10,22,7,12,20,25.02605,121.5436,1,28,20231022_500101001_12:20
10,22,7,12,40,25.02605,121.5436,1,28,20231022_500101001_12:40
10,22,7,13,0,25.02605,121.5436,1,28,20231022_500101001_13:00
10,22,7,13,20,25.02605,121.5436,1,28,20231022_500101001_13:20
10,22,7,13,40,25.02605,121.5436,1,28,20231022_500101001_13:40
10,22,7,14,0,25.02605,121.5436,1,28,20231022_500101001_14:00
10,22,7,14,20,25.02605,121.5436,1,28,20231022_500101001_14:20
10,22,7,14,40,25.02605,121.5436,1,28,20231022_500101001_14:40
10,22,7,15,0,25.02605,121.5436,1,28,20231022_500101001_15:00
10,22,7,15,20,25.02605,121.5436,1,28,20231022_500101001_15:20
10,22,7,15,40,25.02605,121.5436,1,28,20231022_500101001_15:40
10,22,7,16,0,25.02605,121.5436,1,28,20231022_500101001_16:00
10,22,7,16,20,25.02605,121.5436,1,28,20231022_500101001_16:20
10,22,7,16,40,25.02605,121.5436,1,28,20231022_500101001_16:40
10,22,7,17,0,25.02605,121.5436,1,28,20231022_500101001_17:00
10,22,7,17,20,25.02605,121.5436,1,28,20231022_500101001_17:20
10,22,7,17,40,25.02605,121.5436,1,28,20231022_500101001_17:40
10,22,7,18,0,25.02605,121.5436,1,28,20231022_500101001_18:00
10,22,7,18,20,25.02605,121.5436,1,28,20231022_500101001_18:20
10,22,7,18,40,25.02605,121.5436,1,28,20231022_500101001_18:40
10,22,7,19,0,25.02605,121.5436,1,28,20231022_500101001_19:00
10,22,7,19,20,25.02605,121.5436,1,28,20231022_500101001_19:20
10,22,7,19,40,25.02605,121.5436,1,28,20231022_500101001_19:40
10,22,7,20,0,25.02605,121.5436,1,28,20231022_500101001_20:00
10,22,7,20,20,25.02605,121.5436,1,28,20231022_500101001_20:20
10,22,7,20,40,25.02605,121.5436,1,28,20231022_500101001_20:40
10,22,7,21,0,25.02605,121.5436,1,28,20231022_500101001_21:00
10,22,7,21,20,25.02605,121.5436,1,28,20231022_500101001_21:20
10,22,7,21,40,25.02605,121.5436,1,28,20231022_500101001_21:40
10,22,7,22,0,25.02605,121.5436,1,28,20231022_500101001_22:00
10,22,7,22,20,25.02605,121.5436,1,28,20231022_500101001_22:20
10,22,7,22,40,25.02605,121.5436,1,28,20231022_500101001_22:40
10,22,7,23,0,25.02605,121.5436,1,28,20231022_500101001_23:00
10,22,7,23,20,25.02605,121.5436,1,28,20231022_500101001_23:20
10,22,7,23,40,25.02605,121.5436,1,28,20231022_500101001_23:40
10,23,1,0,0,25.02605,121.5436,1,28,20231023_500101001_00:00
10,23,1,0,20,25.02605,121.5436,1,28,20231023_500101001_00:20
10,23,1,0,40,25.02605,121.5436,1,28,20231023_500101001_00:40
10,23,1,1,0,25.02605,121.5436,1,28,20231023_500101001_01:00
10,23,1,1,20,25.02605,121.5436,1,28,20231023_500101001_01:20
10,23,1,1,40,25.02605,121.5436,1,28,20231023_500101001_01:40
10,23,1,2,0,25.02605,121.5436,1,28,20231023_500101001_02:00
10,23,1,2,20,25.02605,121.5436,1,28,20231023_500101001_02:20
10,23,1,2,40,25.02605,121.5436,1,28,20231023_500101001_02:40
10,23,1,3,0,25.02605,121.5436,1,28,20231023_500101001_03:00
10,23,1,3,20,25.02605,121.5436,1,28,20231023_500101001_03:20
10,23,1,3,40,25.02605,121.5436,1,28,20231023_500101001_03:40
10,23,1,4,0,25.02605,121.5436,1,28,20231023_500101001_04:00
10,23,1,4,20,25.02605,121.5436,1,28,20231023_500101001_04:20
10,23,1,4,40,25.02605,121.5436,1,28,20231023_500101001_04:40
10,23,1,5,0,25.02605,121.5436,1,28,20231023_500101001_05:00
10,23,1,5,20,25.02605,121.5436,1,28,20231023_500101001_05:20
10,23,1,5,40,25.02605,121.5436,1,28,20231023_500101001_05:40
10,23,1,6,0,25.02605,121.5436,1,28,20231023_500101001_06:00
10,23,1,6,20,25.02605,121.5436,1,28,20231023_500101001_06:20
10,23,1,6,40,25.02605,121.5436,1,28,20231023_500101001_06:40
10,23,1,7,0,25.02605,121.5436,1,28,20231023_500101001_07:00
10,23,1,7,20,25.02605,121.5436,1,28,20231023_500101001_07:20
10,23,1,7,40,25.02605,121.5436,1,28,20231023_500101001_07:40
10,23,1,8,0,25.02605,121.5436,1,28,20231023_500101001_08:00
10,23,1,8,20,25.02605,121.5436,1,28,20231023_500101001_08:20
10,23,1,8,40,25.02605,121.5436,1,28,20231023_500101001_08:40
10,23,1,9,0,25.02605,121.5436,1,28,20231023_500101001_09:00
10,23,1,9,20,25.02605,121.5436,1,28,20231023_500101001_09:20
10,23,1,9,40,25.02605,121.5436,1,28,20231023_500101001_09:40
10,23,1,10,0,25.02605,121.5436,1,28,20231023_500101001_10:00
10,23,1,10,20,25.02605,121.5436,1,28,20231023_500101001_10:20
10,23,1,10,40,25.02605,121.5436,1,28,20231023_500101001_10:40
10,23,1,11,0,25.02605,121.5436,1,28,20231023_500101001_11:00
10,23,1,11,20,25.02605,121.5436,1,28,20231023_500101001_11:20
10,23,1,11,40,25.02605,121.5436,1,28,20231023_500101001_11:40
10,23,1,12,0,25.02605,121.5436,1,28,20231023_500101001_12:00
10,23,1,12,20,25.02605,121.5436,1,28,20231023_500101001_12:20
10,23,1,12,40,25.02605,121.5436,1,28,20231023_500101001_12:40
10,23,1,13,0,25.02605,121.5436,1,28,20231023_500101001_13:00
10,23,1,13,20,25.02605,121.5436,1,28,20231023_500101001_13:20
10,23,1,13,40,25.02605,121.5436,1,28,20231023_500101001_13:40
10,23,1,14,0,25.02605,121.5436,1,28,20231023_500101001_14:00
10,23,1,14,20,25.02605,121.5436,1,28,20231023_500101001_14:20
10,23,1,14,40,25.02605,121.5436,1,28,20231023_500101001_14:40
10,23,1,15,0,25.02605,121.5436,1,28,20231023_500101001_15:00
10,23,1,15,20,25.02605,121.5436,1,28,20231023_500101001_15:20
10,23,1,15,40,25.02605,121.5436,1,28,20231023_500101001_15:40
10,23,1,16,0,25.02605,121.5436,1,28,20231023_500101001_16:00
10,23,1,16,20,25.02605,121.5436,1,28,20231023_500101001_16:20
10,23,1,16,40,25.02605,121.5436,1,28,20231023_500101001_16:40
10,23,1,17,0,25.02605,121.5436,1,28,20231023_500101001_17:00
10,23,1,17,20,25.02605,121.5436,1,28,20231023_500101001_17:20
10,23,1,17,40,25.02605,121.5436,1,28,20231023_500101001_17:40
10,23,1,18,0,25.02605,121.5436,1,28,20231023_500101001_18:00
10,23,1,18,20,25.02605,121.5436,1,28,20231023_500101001_18:20
10,23,1,18,40,25.02605,121.5436,1,28,20231023_500101001_18:40
10,23,1,19,0,25.02605,121.5436,1,28,20231023_500101001_19:00
10,23,1,19,20,25.02605,121.5436,1,28,20231023_500101001_19:20
10,23,1,19,40,25.02605,121.5436,1,28,20231023_500101001_19:40
10,23,1,20,0,25.02605,121.5436,1,28,20231023_500101001_20:00
10,23,1,20,20,25.02605,121.5436,1,28,20231023_500101001_20:20
10,23,1,20,40,25.02605,121.5436,1,28,20231023_500101001_20:40
10,23,1,21,0,25.02605,121.5436,1,28,20231023_500101001_21:00
10,23,1,21,20,25.02605,121.5436,1,28,20231023_500101001_21:20
10,23,1,21,40,25.02605,121.5436,1,28,20231023_500101001_21:40
10,23,1,22,0,25.02605,121.5436,1,28,20231023_500101001_22:00
10,23,1,22,20,25.02605,121.5436,1,28,20231023_500101001_22:20
10,23,1,22,40,25.02605,121.5436,1,28,20231023_500101001_22:40
10,23,1,23,0,25.02605,121.5436,1,28,20231023_500101001_23:00
10,23,1,23,20,25.02605,121.5436,1,28,20231023_500101001_23:20
10,23,1,23,40,25.02605,121.5436,1,28,20231023_500101001_23:40
10,24,2,0,0,25.02605,121.5436,1,28,20231024_500101001_00:00
10,24,2,0,20,25.02605,121.5436,1,28,20231024_500101001_00:20
10,24,2,0,40,25.02605,121.5436,1,28,20231024_500101001_00:40
10,24,2,1,0,25.02605,121.5436,1,28,20231024_500101001_01:00
10,24,2,1,20,25.02605,121.5436,1,28,20231024_500101001_01:20
10,24,2,1,40,25.02605,121.5436,1,28,20231024_500101001_01:40
10,24,2,2,0,25.02605,121.5436,1,28,20231024_500101001_02:00
10,24,2,2,20,25.02605,121.5436,1,28,20231024_500101001_02:20
10,24,2,2,40,25.02605,121.5436,1,28,20231024_500101001_02:40
10,24,2,3,0,25.02605,121.5436,1,28,20231024_500101001_03:00
10,24,2,3,20,25.02605,121.5436,1,28,20231024_500101001_03:20
10,24,2,3,40,25.02605,121.5436,1,28,20231024_500101001_03:40
10,24,2,4,0,25.02605,121.5436,1,28,20231024_500101001_04:00
10,24,2,4,20,25.02605,121.5436,1,28,20231024_500101001_04:20
10,24,2,4,40,25.02605,121.5436,1,28,20231024_500101001_04:40
10,24,2,5,0,25.02605,121.5436,1,28,20231024_500101001_05:00
10,24,2,5,20,25.02605,121.5436,1,28,20231024_500101001_05:20
10,24,2,5,40,25.02605,121.5436,1,28,20231024_500101001_05:40
10,24,2,6,0,25.02605,121.5436,1,28,20231024_500101001_06:00
10,24,2,6,20,25.02605,121.5436,1,28,20231024_500101001_06:20
10,24,2,6,40,25.02605,121.5436,1,28,20231024_500101001_06:40
10,24,2,7,0,25.02605,121.5436,1,28,20231024_500101001_07:00
10,24,2,7,20,25.02605,121.5436,1,28,20231024_500101001_07:20
10,24,2,7,40,25.02605,121.5436,1,28,20231024_500101001_07:40
10,24,2,8,0,25.02605,121.5436,1,28,20231024_500101001_08:00
10,24,2,8,20,25.02605,121.5436,1,28,20231024_500101001_08:20
10,24,2,8,40,25.02605,121.5436,1,28,20231024_500101001_08:40
10,24,2,9,0,25.02605,121.5436,1,28,20231024_500101001_09:00
10,24,2,9,20,25.02605,121.5436,1,28,20231024_500101001_09:20
10,24,2,9,40,25.02605,121.5436,1,28,20231024_500101001_09:40
10,24,2,10,0,25.02605,121.5436,1,28,20231024_500101001_10:00
10,24,2,10,20,25.02605,121.5436,1,28,20231024_500101001_10:20
10,24,2,10,40,25.02605,121.5436,1,28,20231024_500101001_10:40
10,24,2,11,0,25.02605,121.5436,1,28,20231024_500101001_11:00
10,24,2,11,20,25.02605,121.5436,1,28,20231024_500101001_11:20
10,24,2,11,40,25.02605,121.5436,1,28,20231024_500101001_11:40
10,24,2,12,0,25.02605,121.5436,1,28,20231024_500101001_12:00
10,24,2,12,20,25.02605,121.5436,1,28,20231024_500101001_12:20
10,24,2,12,40,25.02605,121.5436,1,28,20231024_500101001_12:40
10,24,2,13,0,25.02605,121.5436,1,28,20231024_500101001_13:00
10,24,2,13,20,25.02605,121.5436,1,28,20231024_500101001_13:20
10,24,2,13,40,25.02605,121.5436,1,28,20231024_500101001_13:40
10,24,2,14,0,25.02605,121.5436,1,28,20231024_500101001_14:00
10,24,2,14,20,25.02605,121.5436,1,28,20231024_500101001_14:20
10,24,2,14,40,25.02605,121.5436,1,28,20231024_500101001_14:40
10,24,2,15,0,25.02605,121.5436,1,28,20231024_500101001_15:00
10,24,2,15,20,25.02605,121.5436,1,28,20231024_500101001_15:20
10,24,2,15,40,25.02605,121.5436,1,28,20231024_500101001_15:40
10,24,2,16,0,25.02605,121.5436,1,28,20231024_500101001_16:00
10,24,2,16,20,25.02605,121.5436,1,28,20231024_500101001_16:20
10,24,2,16,40,25.02605,121.5436,1,28,20231024_500101001_16:40
10,24,2,17,0,25.02605,121.5436,1,28,20231024_500101001_17:00
10,24,2,17,20,25.02605,121.5436,1,28,20231024_500101001_17:20
10,24,2,17,40,25.02605,121.5436,1,28,20231024_500101001_17:40
10,24,2,18,0,25.02605,121.5436,1,28,20231024_500101001_18:00
10,24,2,18,20,25.02605,121.5436,1,28,20231024_500101001_18:20
10,24,2,18,40,25.02605,121.5436,1,28,20231024_500101001_18:40
10,24,2,19,0,25.02605,121.5436,1,28,20231024_500101001_19:00
10,24,2,19,20,25.02605,121.5436,1,28,20231024_500101001_19:20
10,24,2,19,40,25.02605,121.5436,1,28,20231024_500101001_19:40
10,24,2,20,0,25.02605,121.5436,1,28,20231024_500101001_20:00
10,24,2,20,20,25.02605,121.5436,1,28,20231024_500101001_20:20
10,24,2,20,40,25.02605,121.5436,1,28,20231024_500101001_20:40
10,24,2,21,0,25.02605,121.5436,1,28,20231024_500101001_21:00
10,24,2,21,20,25.02605,121.5436,1,28,20231024_500101001_21:20
10,24,2,21,40,25.02605,121.5436,1,28,20231024_500101001_21:40
10,24,2,22,0,25.02605,121.5436,1,28,20231024_500101001_22:00
10,24,2,22,20,25.02605,121.5436,1,28,20231024_500101001_22:20
10,24,2,22,40,25.02605,121.5436,1,28,20231024_500101001_22:40
10,24,2,23,0,25.02605,121.5436,1,28,20231024_500101001_23:00
10,24,2,23,20,25.02605,121.5436,1,28,20231024_500101001_23:20
10,24,2,23,40,25.02605,121.5436,1,28,20231024_500101001_23:40
