month,day,weekday,hr,min,lat,lng,act,ratio,sbi,tot,title,act_title
12,9,6,3,40,25.02429,121.54124,1,0.0625,1,16,20231209_500101003_03:40,20231209_500101003_03:40
12,9,6,4,0,25.02429,121.54124,1,0.0625,1,16,20231209_500101003_04:00,20231209_500101003_04:00
12,9,6,4,20,25.02429,121.54124,1,0.0625,1,16,20231209_500101003_04:20,20231209_500101003_04:21
12,9,6,4,40,25.02429,121.54124,1,0.0625,1,16,20231209_500101003_04:40,20231209_500101003_04:40
12,9,6,5,0,25.02429,121.54124,1,0.0625,1,16,20231209_500101003_05:00,20231209_500101003_05:01
12,9,6,5,20,25.02429,121.54124,1,0.0625,1,16,20231209_500101003_05:20,20231209_500101003_05:21
12,9,6,5,40,25.02429,121.54124,1,0.0625,1,16,20231209_500101003_05:40,20231209_500101003_05:41
12,9,6,6,0,25.02429,121.54124,1,0.0625,1,16,20231209_500101003_06:00,20231209_500101003_06:01
12,9,6,6,20,25.02429,121.54124,1,0.0625,1,16,20231209_500101003_06:20,20231209_500101003_06:21
12,9,6,6,40,25.02429,121.54124,1,0.0625,1,16,20231209_500101003_06:40,20231209_500101003_06:40
12,9,6,7,0,25.02429,121.54124,1,0.0625,1,16,20231209_500101003_07:00,20231209_500101003_07:01
12,9,6,7,20,25.02429,121.54124,1,0.0625,1,16,20231209_500101003_07:20,20231209_500101003_07:21
12,9,6,7,40,25.02429,121.54124,1,0.125,2,16,20231209_500101003_07:40,20231209_500101003_07:40
12,9,6,0,0,25.02351,121.54282,1,0.727273,8,11,20231209_500101004_00:00,20231209_500101004_00:00
12,9,6,0,20,25.02351,121.54282,1,0.727273,8,11,20231209_500101004_00:20,20231209_500101004_00:21
12,9,6,0,40,25.02351,121.54282,1,0.727273,8,11,20231209_500101004_00:40,20231209_500101004_00:40
12,9,6,1,0,25.02351,121.54282,1,0.909091,10,11,20231209_500101004_01:00,20231209_500101004_01:01
12,9,6,1,20,25.02351,121.54282,1,1.0,11,11,20231209_500101004_01:20,20231209_500101004_01:22
12,9,6,1,40,25.02351,121.54282,1,1.0,11,11,20231209_500101004_01:40,20231209_500101004_01:40
12,9,6,2,0,25.02351,121.54282,1,0.818182,9,11,20231209_500101004_02:00,20231209_500101004_02:01
12,9,6,2,20,25.02351,121.54282,1,0.727273,8,11,20231209_500101004_02:20,20231209_500101004_02:21
12,9,6,2,40,25.02351,121.54282,1,0.727273,8,11,20231209_500101004_02:40,20231209_500101004_02:41
12,9,6,3,0,25.02351,121.54282,1,0.727273,8,11,20231209_500101004_03:00,20231209_500101004_03:00
12,9,6,3,20,25.02351,121.54282,1,0.727273,8,11,20231209_500101004_03:20,20231209_500101004_03:21
12,9,6,3,40,25.02351,121.54282,1,0.727273,8,11,20231209_500101004_03:40,20231209_500101004_03:40
12,9,6,4,0,25.02351,121.54282,1,0.818182,9,11,20231209_500101004_04:00,20231209_500101004_04:00
12,9,6,4,20,25.02351,121.54282,1,0.909091,10,11,20231209_500101004_04:20,20231209_500101004_04:21
12,9,6,4,40,25.02351,121.54282,1,0.909091,10,11,20231209_500101004_04:40,20231209_500101004_04:40
12,9,6,5,0,25.02351,121.54282,1,0.909091,10,11,20231209_500101004_05:00,20231209_500101004_05:01
12,9,6,5,20,25.02351,121.54282,1,0.909091,10,11,20231209_500101004_05:20,20231209_500101004_05:21
12,9,6,5,40,25.02351,121.54282,1,0.909091,10,11,20231209_500101004_05:40,20231209_500101004_05:41
12,9,6,6,0,25.02351,121.54282,1,0.818182,9,11,20231209_500101004_06:00,20231209_500101004_06:01
12,9,6,6,20,25.02351,121.54282,1,0.818182,9,11,20231209_500101004_06:20,20231209_500101004_06:21
12,9,6,6,40,25.02351,121.54282,1,0.818182,9,11,20231209_500101004_06:40,20231209_500101004_06:40
12,9,6,7,0,25.02351,121.54282,1,0.727273,8,11,20231209_500101004_07:00,20231209_500101004_07:01
12,9,6,7,20,25.02351,121.54282,1,0.545455,6,11,20231209_500101004_07:20,20231209_500101004_07:21
12,9,6,7,40,25.02351,121.54282,1,0.545455,6,11,20231209_500101004_07:40,20231209_500101004_07:40
12,9,6,0,0,25.02153,121.54299,1,0.0625,1,16,20231209_500101005_00:00,20231209_500101005_00:00
12,9,6,0,20,25.02153,121.54299,1,0.0625,1,16,20231209_500101005_00:20,20231209_500101005_00:21
12,9,6,0,40,25.02153,121.54299,1,0.125,2,16,20231209_500101005_00:40,20231209_500101005_00:40
12,9,6,1,0,25.02153,121.54299,1,0.375,6,16,20231209_500101005_01:00,20231209_500101005_01:01
12,9,6,1,20,25.02153,121.54299,1,0.375,6,16,20231209_500101005_01:20,20231209_500101005_01:22
12,9,6,1,40,25.02153,121.54299,1,0.375,6,16,20231209_500101005_01:40,20231209_500101005_01:40
12,9,6,2,0,25.02153,121.54299,1,0.375,6,16,20231209_500101005_02:00,20231209_500101005_02:01
12,9,6,2,20,25.02153,121.54299,1,0.5,8,16,20231209_500101005_02:20,20231209_500101005_02:21
12,9,6,2,40,25.02153,121.54299,1,0.5,8,16,20231209_500101005_02:40,20231209_500101005_02:41
12,9,6,3,0,25.02153,121.54299,1,0.5,8,16,20231209_500101005_03:00,20231209_500101005_03:00
12,9,6,3,20,25.02153,121.54299,1,0.5,8,16,20231209_500101005_03:20,20231209_500101005_03:21
12,9,6,3,40,25.02153,121.54299,1,0.5,8,16,20231209_500101005_03:40,20231209_500101005_03:40
12,9,6,4,0,25.02153,121.54299,1,0.5625,9,16,20231209_500101005_04:00,20231209_500101005_04:00
12,9,6,4,20,25.02153,121.54299,1,0.5625,9,16,20231209_500101005_04:20,20231209_500101005_04:21
12,9,6,4,40,25.02153,121.54299,1,0.625,10,16,20231209_500101005_04:40,20231209_500101005_04:40
12,9,6,5,0,25.02153,121.54299,1,0.625,10,16,20231209_500101005_05:00,20231209_500101005_05:01
12,9,6,5,20,25.02153,121.54299,1,0.625,10,16,20231209_500101005_05:20,20231209_500101005_05:21
12,9,6,5,40,25.02153,121.54299,1,0.625,10,16,20231209_500101005_05:40,20231209_500101005_05:41
12,9,6,6,0,25.02153,121.54299,1,0.5625,9,16,20231209_500101005_06:00,20231209_500101005_06:01
12,9,6,6,20,25.02153,121.54299,1,0.5,8,16,20231209_500101005_06:20,20231209_500101005_06:21
12,9,6,6,40,25.02153,121.54299,1,0.625,10,16,20231209_500101005_06:40,20231209_500101005_06:40
12,9,6,7,0,25.02153,121.54299,1,0.6875,11,16,20231209_500101005_07:00,20231209_500101005_07:01
12,9,6,7,20,25.02153,121.54299,1,0.625,10,16,20231209_500101005_07:20,20231209_500101005_07:21
12,9,6,7,40,25.02153,121.54299,1,0.625,10,16,20231209_500101005_07:40,20231209_500101005_07:40
12,9,6,0,0,25.02429,121.54328,1,0.454545,5,11,20231209_500101006_00:00,20231209_500101006_00:00
12,9,6,0,20,25.02429,121.54328,1,0.454545,5,11,20231209_500101006_00:20,20231209_500101006_00:21
12,9,6,0,40,25.02429,121.54328,1,0.454545,5,11,20231209_500101006_00:40,20231209_500101006_00:40
12,9,6,1,0,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_01:00,20231209_500101006_01:01
12,9,6,1,20,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_01:20,20231209_500101006_01:22
12,9,6,1,40,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_01:40,20231209_500101006_01:40
12,9,6,2,0,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_02:00,20231209_500101006_02:01
12,9,6,2,20,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_02:20,20231209_500101006_02:21
12,9,6,2,40,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_02:40,20231209_500101006_02:41
12,9,6,3,0,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_03:00,20231209_500101006_03:00
12,9,6,3,20,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_03:20,20231209_500101006_03:21
12,9,6,3,40,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_03:40,20231209_500101006_03:40
12,9,6,4,0,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_04:00,20231209_500101006_04:00
12,9,6,4,20,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_04:20,20231209_500101006_04:21
12,9,6,4,40,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_04:40,20231209_500101006_04:40
12,9,6,5,0,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_05:00,20231209_500101006_05:01
12,9,6,5,20,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_05:20,20231209_500101006_05:21
12,9,6,5,40,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_05:40,20231209_500101006_05:41
12,9,6,6,0,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_06:00,20231209_500101006_06:01
12,9,6,6,20,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_06:20,20231209_500101006_06:21
12,9,6,6,40,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_06:40,20231209_500101006_06:40
12,9,6,7,0,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_07:00,20231209_500101006_07:01
12,9,6,7,20,25.02429,121.54328,1,0.454545,5,11,20231209_500101006_07:20,20231209_500101006_07:21
12,9,6,7,40,25.02429,121.54328,1,0.545455,6,11,20231209_500101006_07:40,20231209_500101006_07:40
12,9,6,0,0,25.02253,121.54326,1,0.0,0,11,20231209_500101007_00:00,20231209_500101007_00:00
12,9,6,0,20,25.02253,121.54326,1,0.0,0,11,20231209_500101007_00:20,20231209_500101007_00:21
12,9,6,0,40,25.02253,121.54326,1,0.0,0,11,20231209_500101007_00:40,20231209_500101007_00:40
12,9,6,1,0,25.02253,121.54326,1,0.0,0,11,20231209_500101007_01:00,20231209_500101007_01:01
12,9,6,1,20,25.02253,121.54326,1,0.090909,1,11,20231209_500101007_01:20,20231209_500101007_01:22
12,9,6,1,40,25.02253,121.54326,1,0.090909,1,11,20231209_500101007_01:40,20231209_500101007_01:40
12,9,6,2,0,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_02:00,20231209_500101007_02:01
12,9,6,2,20,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_02:20,20231209_500101007_02:21
12,9,6,2,40,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_02:40,20231209_500101007_02:41
12,9,6,3,0,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_03:00,20231209_500101007_03:00
12,9,6,3,20,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_03:20,20231209_500101007_03:21
12,9,6,3,40,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_03:40,20231209_500101007_03:40
12,9,6,4,0,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_04:00,20231209_500101007_04:00
12,9,6,4,20,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_04:20,20231209_500101007_04:21
12,9,6,4,40,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_04:40,20231209_500101007_04:40
12,9,6,5,0,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_05:00,20231209_500101007_05:01
12,9,6,5,20,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_05:20,20231209_500101007_05:21
12,9,6,5,40,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_05:40,20231209_500101007_05:41
12,9,6,6,0,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_06:00,20231209_500101007_06:01
12,9,6,6,20,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_06:20,20231209_500101007_06:21
12,9,6,6,40,25.02253,121.54326,1,0.181818,2,11,20231209_500101007_06:40,20231209_500101007_06:40
12,9,6,7,0,25.02253,121.54326,1,0.090909,1,11,20231209_500101007_07:00,20231209_500101007_07:01
12,9,6,7,20,25.02253,121.54326,1,0.363636,4,11,20231209_500101007_07:20,20231209_500101007_07:21
12,9,6,7,40,25.02253,121.54326,1,0.363636,4,11,20231209_500101007_07:40,20231209_500101007_07:40
12,9,6,0,0,25.02112,121.53407,1,1.0,17,17,20231209_500101008_00:00,20231209_500101008_00:00
12,9,6,0,20,25.02112,121.53407,1,0.882353,15,17,20231209_500101008_00:20,20231209_500101008_00:21
12,9,6,0,40,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_00:40,20231209_500101008_00:40
12,9,6,1,0,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_01:00,20231209_500101008_01:01
12,9,6,1,20,25.02112,121.53407,1,0.882353,15,17,20231209_500101008_01:20,20231209_500101008_01:22
12,9,6,1,40,25.02112,121.53407,1,0.882353,15,17,20231209_500101008_01:40,20231209_500101008_01:40
12,9,6,2,0,25.02112,121.53407,1,0.882353,15,17,20231209_500101008_02:00,20231209_500101008_02:01
12,9,6,2,20,25.02112,121.53407,1,0.882353,15,17,20231209_500101008_02:20,20231209_500101008_02:21
12,9,6,2,40,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_02:40,20231209_500101008_02:41
12,9,6,3,0,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_03:00,20231209_500101008_03:00
12,9,6,3,20,25.02112,121.53407,1,1.0,17,17,20231209_500101008_03:20,20231209_500101008_03:21
12,9,6,3,40,25.02112,121.53407,1,1.0,17,17,20231209_500101008_03:40,20231209_500101008_03:40
12,9,6,4,0,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_04:00,20231209_500101008_04:00
12,9,6,4,20,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_04:20,20231209_500101008_04:21
12,9,6,4,40,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_04:40,20231209_500101008_04:40
12,9,6,5,0,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_05:00,20231209_500101008_05:01
12,9,6,5,20,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_05:20,20231209_500101008_05:21
12,9,6,5,40,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_05:40,20231209_500101008_05:41
12,9,6,6,0,25.02112,121.53407,1,1.0,17,17,20231209_500101008_06:00,20231209_500101008_06:01
12,9,6,6,20,25.02112,121.53407,1,1.0,17,17,20231209_500101008_06:20,20231209_500101008_06:21
12,9,6,6,40,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_06:40,20231209_500101008_06:40
12,9,6,7,0,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_07:00,20231209_500101008_07:01
12,9,6,7,20,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_07:20,20231209_500101008_07:21
12,9,6,7,40,25.02112,121.53407,1,0.941176,16,17,20231209_500101008_07:40,20231209_500101008_07:40
12,9,6,0,0,25.01976,121.53384,1,0.4375,7,16,20231209_500101009_00:00,20231209_500101009_00:00
12,9,6,0,20,25.01976,121.53384,1,0.3125,5,16,20231209_500101009_00:20,20231209_500101009_00:21
12,9,6,0,40,25.01976,121.53384,1,0.3125,5,16,20231209_500101009_00:40,20231209_500101009_00:40
12,9,6,1,0,25.01976,121.53384,1,0.375,6,16,20231209_500101009_01:00,20231209_500101009_01:01
12,9,6,1,20,25.01976,121.53384,1,0.4375,7,16,20231209_500101009_01:20,20231209_500101009_01:22
12,9,6,1,40,25.01976,121.53384,1,0.4375,7,16,20231209_500101009_01:40,20231209_500101009_01:40
12,9,6,2,0,25.01976,121.53384,1,0.4375,7,16,20231209_500101009_02:00,20231209_500101009_02:01
12,9,6,2,20,25.01976,121.53384,1,0.4375,7,16,20231209_500101009_02:20,20231209_500101009_02:21
12,9,6,2,40,25.01976,121.53384,1,0.5,8,16,20231209_500101009_02:40,20231209_500101009_02:41
12,9,6,3,0,25.01976,121.53384,1,0.5625,9,16,20231209_500101009_03:00,20231209_500101009_03:00
12,9,6,3,20,25.01976,121.53384,1,0.5625,9,16,20231209_500101009_03:20,20231209_500101009_03:21
12,9,6,3,40,25.01976,121.53384,1,0.5625,9,16,20231209_500101009_03:40,20231209_500101009_03:40
12,9,6,4,0,25.01976,121.53384,1,0.5625,9,16,20231209_500101009_04:00,20231209_500101009_04:00
12,9,6,4,20,25.01976,121.53384,1,0.5625,9,16,20231209_500101009_04:20,20231209_500101009_04:21
12,9,6,4,40,25.01976,121.53384,1,0.5625,9,16,20231209_500101009_04:40,20231209_500101009_04:40
12,9,6,5,0,25.01976,121.53384,1,0.5,8,16,20231209_500101009_05:00,20231209_500101009_05:01
12,9,6,5,20,25.01976,121.53384,1,0.5,8,16,20231209_500101009_05:20,20231209_500101009_05:21
12,9,6,5,40,25.01976,121.53384,1,0.5625,9,16,20231209_500101009_05:40,20231209_500101009_05:41
12,9,6,6,0,25.01976,121.53384,1,0.5,8,16,20231209_500101009_06:00,20231209_500101009_06:01
12,9,6,6,20,25.01976,121.53384,1,0.4375,7,16,20231209_500101009_06:20,20231209_500101009_06:21
12,9,6,6,40,25.01976,121.53384,1,0.5,8,16,20231209_500101009_06:40,20231209_500101009_06:40
12,9,6,7,0,25.01976,121.53384,1,0.5,8,16,20231209_500101009_07:00,20231209_500101009_07:01
12,9,6,7,20,25.01976,121.53384,1,0.5625,9,16,20231209_500101009_07:20,20231209_500101009_07:21
12,9,6,7,40,25.01976,121.53384,1,0.625,10,16,20231209_500101009_07:40,20231209_500101009_07:40
12,9,6,0,0,25.01894,121.53361,1,0.0,0,20,20231209_500101010_00:00,20231209_500101010_00:00
12,9,6,0,20,25.01894,121.53361,1,0.0,0,20,20231209_500101010_00:20,20231209_500101010_00:21
12,9,6,0,40,25.01894,121.53361,1,0.0,0,20,20231209_500101010_00:40,20231209_500101010_00:40
12,9,6,1,0,25.01894,121.53361,1,0.05,1,20,20231209_500101010_01:00,20231209_500101010_01:01
12,9,6,1,20,25.01894,121.53361,1,0.1,2,20,20231209_500101010_01:20,20231209_500101010_01:22
12,9,6,1,40,25.01894,121.53361,1,0.1,2,20,20231209_500101010_01:40,20231209_500101010_01:40
12,9,6,2,0,25.01894,121.53361,1,0.1,2,20,20231209_500101010_02:00,20231209_500101010_02:01
12,9,6,2,20,25.01894,121.53361,1,0.05,1,20,20231209_500101010_02:20,20231209_500101010_02:21
12,9,6,2,40,25.01894,121.53361,1,0.05,1,20,20231209_500101010_02:40,20231209_500101010_02:41
12,9,6,3,0,25.01894,121.53361,1,0.1,2,20,20231209_500101010_03:00,20231209_500101010_03:00
12,9,6,3,20,25.01894,121.53361,1,0.1,2,20,20231209_500101010_03:20,20231209_500101010_03:21
12,9,6,3,40,25.01894,121.53361,1,0.05,1,20,20231209_500101010_03:40,20231209_500101010_03:40
12,9,6,4,0,25.01894,121.53361,1,0.9,18,20,20231209_500101010_04:00,20231209_500101010_04:00
12,9,6,4,20,25.01894,121.53361,1,0.9,18,20,20231209_500101010_04:20,20231209_500101010_04:21
12,9,6,4,40,25.01894,121.53361,1,0.9,18,20,20231209_500101010_04:40,20231209_500101010_04:40
12,9,6,5,0,25.01894,121.53361,1,0.9,18,20,20231209_500101010_05:00,20231209_500101010_05:01
12,9,6,5,20,25.01894,121.53361,1,0.9,18,20,20231209_500101010_05:20,20231209_500101010_05:21
12,9,6,5,40,25.01894,121.53361,1,0.95,19,20,20231209_500101010_05:40,20231209_500101010_05:41
12,9,6,6,0,25.01894,121.53361,1,0.95,19,20,20231209_500101010_06:00,20231209_500101010_06:01
12,9,6,6,20,25.01894,121.53361,1,0.95,19,20,20231209_500101010_06:20,20231209_500101010_06:21
12,9,6,6,40,25.01894,121.53361,1,0.95,19,20,20231209_500101010_06:40,20231209_500101010_06:40
12,9,6,7,0,25.01894,121.53361,1,0.75,15,20,20231209_500101010_07:00,20231209_500101010_07:01
12,9,6,7,20,25.01894,121.53361,1,0.8,16,20,20231209_500101010_07:20,20231209_500101010_07:21
12,9,6,7,40,25.01894,121.53361,1,0.85,17,20,20231209_500101010_07:40,20231209_500101010_07:40
12,9,6,0,0,25.02543,121.54332,1,0.222222,2,9,20231209_500101013_00:00,20231209_500101013_00:00
12,9,6,0,20,25.02543,121.54332,1,0.222222,2,9,20231209_500101013_00:20,20231209_500101013_00:21
12,9,6,0,40,25.02543,121.54332,1,0.111111,1,9,20231209_500101013_00:40,20231209_500101013_00:40
12,9,6,1,0,25.02543,121.54332,1,0.222222,2,9,20231209_500101013_01:00,20231209_500101013_01:01
12,9,6,1,20,25.02543,121.54332,1,0.333333,3,9,20231209_500101013_01:20,20231209_500101013_01:22
12,9,6,1,40,25.02543,121.54332,1,0.333333,3,9,20231209_500101013_01:40,20231209_500101013_01:40
12,9,6,2,0,25.02543,121.54332,1,0.333333,3,9,20231209_500101013_02:00,20231209_500101013_02:01
12,9,6,2,20,25.02543,121.54332,1,0.666667,6,9,20231209_500101013_02:20,20231209_500101013_02:21
12,9,6,2,40,25.02543,121.54332,1,0.666667,6,9,20231209_500101013_02:40,20231209_500101013_02:41
12,9,6,3,0,25.02543,121.54332,1,0.666667,6,9,20231209_500101013_03:00,20231209_500101013_03:00
12,9,6,3,20,25.02543,121.54332,1,0.666667,6,9,20231209_500101013_03:20,20231209_500101013_03:21
12,9,6,3,40,25.02543,121.54332,1,0.666667,6,9,20231209_500101013_03:40,20231209_500101013_03:40
12,9,6,4,0,25.02543,121.54332,1,0.666667,6,9,20231209_500101013_04:00,20231209_500101013_04:00
12,9,6,4,20,25.02543,121.54332,1,0.777778,7,9,20231209_500101013_04:20,20231209_500101013_04:21
