month,day,weekday,hr,min,lat,lng,act,ratio,sbi,tot,title,act_title
12,3,7,6,40,25.02605,121.5436,1,0.35714,10,28,20231203_500101001_06:40,20231203_500101001_06:40
12,3,7,7,0,25.02605,121.5436,1,0.32143,9,28,20231203_500101001_07:00,20231203_500101001_07:00
12,3,7,7,20,25.02605,121.5436,1,0.32143,9,28,20231203_500101001_07:20,20231203_500101001_07:21
12,3,7,7,40,25.02605,121.5436,1,0.21429,6,28,20231203_500101001_07:40,20231203_500101001_07:40
12,3,7,8,0,25.02605,121.5436,1,0.07143,2,28,20231203_500101001_08:00,20231203_500101001_08:00
12,3,7,8,20,25.02605,121.5436,1,0.0,0,28,20231203_500101001_08:20,20231203_500101001_08:21
12,3,7,8,40,25.02605,121.5436,1,0.03571,1,28,20231203_500101001_08:40,20231203_500101001_08:41
12,3,7,9,0,25.02605,121.5436,1,0.0,0,28,20231203_500101001_09:00,20231203_500101001_09:01
12,3,7,0,0,25.02565,121.54357,1,0.09524,2,21,20231203_500101002_00:00,20231203_500101002_00:01
12,3,7,0,20,25.02565,121.54357,1,0.09524,2,21,20231203_500101002_00:20,20231203_500101002_00:21
12,3,7,0,40,25.02565,121.54357,1,0.0,0,21,20231203_500101002_00:40,20231203_500101002_00:41
12,3,7,1,0,25.02565,121.54357,1,0.0,0,21,20231203_500101002_01:00,20231203_500101002_01:01
12,3,7,1,20,25.02565,121.54357,1,0.0,0,21,20231203_500101002_01:20,20231203_500101002_01:21
12,3,7,1,40,25.02565,121.54357,1,0.0,0,21,20231203_500101002_01:40,20231203_500101002_01:40
12,3,7,2,0,25.02565,121.54357,1,0.04762,1,21,20231203_500101002_02:00,20231203_500101002_02:01
12,3,7,2,20,25.02565,121.54357,1,0.04762,1,21,20231203_500101002_02:20,20231203_500101002_02:21
12,3,7,2,40,25.02565,121.54357,1,0.04762,1,21,20231203_500101002_02:40,20231203_500101002_02:40
12,3,7,3,0,25.02565,121.54357,1,0.04762,1,21,20231203_500101002_03:00,20231203_500101002_03:00
12,3,7,3,20,25.02565,121.54357,1,0.09524,2,21,20231203_500101002_03:20,20231203_500101002_03:21
12,3,7,3,40,25.02565,121.54357,1,0.09524,2,21,20231203_500101002_03:40,20231203_500101002_03:40
12,3,7,4,0,25.02565,121.54357,1,0.14286,3,21,20231203_500101002_04:00,20231203_500101002_04:01
12,3,7,4,20,25.02565,121.54357,1,0.14286,3,21,20231203_500101002_04:20,20231203_500101002_04:21
12,3,7,4,40,25.02565,121.54357,1,0.14286,3,21,20231203_500101002_04:40,20231203_500101002_04:41
12,3,7,5,0,25.02565,121.54357,1,0.09524,2,21,20231203_500101002_05:00,20231203_500101002_05:01
12,3,7,5,20,25.02565,121.54357,1,0.09524,2,21,20231203_500101002_05:20,20231203_500101002_05:21
12,3,7,5,40,25.02565,121.54357,1,0.09524,2,21,20231203_500101002_05:40,20231203_500101002_05:41
12,3,7,6,0,25.02565,121.54357,1,0.09524,2,21,20231203_500101002_06:00,20231203_500101002_06:00
12,3,7,6,20,25.02565,121.54357,1,0.14286,3,21,20231203_500101002_06:20,20231203_500101002_06:21
12,3,7,6,40,25.02565,121.54357,1,0.14286,3,21,20231203_500101002_06:40,20231203_500101002_06:40
12,3,7,7,0,25.02565,121.54357,1,0.14286,3,21,20231203_500101002_07:00,20231203_500101002_07:00
12,3,7,7,20,25.02565,121.54357,1,0.09524,2,21,20231203_500101002_07:20,20231203_500101002_07:21
12,3,7,7,40,25.02565,121.54357,1,0.04762,1,21,20231203_500101002_07:40,20231203_500101002_07:40
12,3,7,8,0,25.02565,121.54357,1,0.14286,3,21,20231203_500101002_08:00,20231203_500101002_08:00
12,3,7,8,20,25.02565,121.54357,1,0.14286,3,21,20231203_500101002_08:20,20231203_500101002_08:21
12,3,7,8,40,25.02565,121.54357,1,0.0,0,21,20231203_500101002_08:40,20231203_500101002_08:41
12,3,7,9,0,25.02565,121.54357,1,0.0,0,21,20231203_500101002_09:00,20231203_500101002_09:01
12,3,7,0,0,25.02429,121.54124,1,1.0,16,16,20231203_500101003_00:00,20231203_500101003_00:01
12,3,7,0,20,25.02429,121.54124,1,1.0,16,16,20231203_500101003_00:20,20231203_500101003_00:21
12,3,7,0,40,25.02429,121.54124,1,1.0,16,16,20231203_500101003_00:40,20231203_500101003_00:41
12,3,7,1,0,25.02429,121.54124,1,1.0,16,16,20231203_500101003_01:00,20231203_500101003_01:01
12,3,7,1,20,25.02429,121.54124,1,1.0,16,16,20231203_500101003_01:20,20231203_500101003_01:21
12,3,7,1,40,25.02429,121.54124,1,1.0,16,16,20231203_500101003_01:40,20231203_500101003_01:40
12,3,7,2,0,25.02429,121.54124,1,1.0,16,16,20231203_500101003_02:00,20231203_500101003_02:01
12,3,7,2,20,25.02429,121.54124,1,1.0,16,16,20231203_500101003_02:20,20231203_500101003_02:21
12,3,7,2,40,25.02429,121.54124,1,1.0,16,16,20231203_500101003_02:40,20231203_500101003_02:40
12,3,7,3,0,25.02429,121.54124,1,1.0,16,16,20231203_500101003_03:00,20231203_500101003_03:00
12,3,7,3,20,25.02429,121.54124,1,0.9375,15,16,20231203_500101003_03:20,20231203_500101003_03:21
12,3,7,3,40,25.02429,121.54124,1,0.9375,15,16,20231203_500101003_03:40,20231203_500101003_03:40
12,3,7,4,0,25.02429,121.54124,1,0.9375,15,16,20231203_500101003_04:00,20231203_500101003_04:01
12,3,7,4,20,25.02429,121.54124,1,0.9375,15,16,20231203_500101003_04:20,20231203_500101003_04:21
12,3,7,4,40,25.02429,121.54124,1,0.9375,15,16,20231203_500101003_04:40,20231203_500101003_04:41
12,3,7,5,0,25.02429,121.54124,1,0.9375,15,16,20231203_500101003_05:00,20231203_500101003_05:01
12,3,7,5,20,25.02429,121.54124,1,0.9375,15,16,20231203_500101003_05:20,20231203_500101003_05:21
12,3,7,5,40,25.02429,121.54124,1,0.875,14,16,20231203_500101003_05:40,20231203_500101003_05:41
12,3,7,6,0,25.02429,121.54124,1,0.875,14,16,20231203_500101003_06:00,20231203_500101003_06:00
12,3,7,6,20,25.02429,121.54124,1,0.9375,15,16,20231203_500101003_06:20,20231203_500101003_06:21
12,3,7,6,40,25.02429,121.54124,1,0.9375,15,16,20231203_500101003_06:40,20231203_500101003_06:40
12,3,7,7,0,25.02429,121.54124,1,0.9375,15,16,20231203_500101003_07:00,20231203_500101003_07:00
12,3,7,7,20,25.02429,121.54124,1,0.9375,15,16,20231203_500101003_07:20,20231203_500101003_07:21
12,3,7,7,40,25.02429,121.54124,1,0.9375,15,16,20231203_500101003_07:40,20231203_500101003_07:40
12,3,7,8,0,25.02429,121.54124,1,1.0,16,16,20231203_500101003_08:00,20231203_500101003_08:00
12,3,7,8,20,25.02429,121.54124,1,0.8125,13,16,20231203_500101003_08:20,20231203_500101003_08:21
12,3,7,8,40,25.02429,121.54124,1,0.5,8,16,20231203_500101003_08:40,20231203_500101003_08:41
12,3,7,9,0,25.02429,121.54124,1,0.3125,5,16,20231203_500101003_09:00,20231203_500101003_09:01
12,3,7,0,0,25.02351,121.54282,1,1.0,11,11,20231203_500101004_00:00,20231203_500101004_00:01
12,3,7,0,20,25.02351,121.54282,1,1.0,11,11,20231203_500101004_00:20,20231203_500101004_00:21
12,3,7,0,40,25.02351,121.54282,1,1.0,11,11,20231203_500101004_00:40,20231203_500101004_00:41
12,3,7,1,0,25.02351,121.54282,1,1.0,11,11,20231203_500101004_01:00,20231203_500101004_01:01
12,3,7,1,20,25.02351,121.54282,1,1.0,11,11,20231203_500101004_01:20,20231203_500101004_01:21
12,3,7,1,40,25.02351,121.54282,1,1.0,11,11,20231203_500101004_01:40,20231203_500101004_01:40
12,3,7,2,0,25.02351,121.54282,1,0.90909,10,11,20231203_500101004_02:00,20231203_500101004_02:01
12,3,7,2,20,25.02351,121.54282,1,0.72727,8,11,20231203_500101004_02:20,20231203_500101004_02:21
12,3,7,2,40,25.02351,121.54282,1,0.63636,7,11,20231203_500101004_02:40,20231203_500101004_02:40
12,3,7,3,0,25.02351,121.54282,1,0.72727,8,11,20231203_500101004_03:00,20231203_500101004_03:00
12,3,7,3,20,25.02351,121.54282,1,0.72727,8,11,20231203_500101004_03:20,20231203_500101004_03:21
12,3,7,3,40,25.02351,121.54282,1,0.72727,8,11,20231203_500101004_03:40,20231203_500101004_03:40
12,3,7,4,0,25.02351,121.54282,1,0.72727,8,11,20231203_500101004_04:00,20231203_500101004_04:01
12,3,7,4,20,25.02351,121.54282,1,0.63636,7,11,20231203_500101004_04:20,20231203_500101004_04:21
12,3,7,4,40,25.02351,121.54282,1,0.63636,7,11,20231203_500101004_04:40,20231203_500101004_04:41
12,3,7,5,0,25.02351,121.54282,1,0.63636,7,11,20231203_500101004_05:00,20231203_500101004_05:01
12,3,7,5,20,25.02351,121.54282,1,0.63636,7,11,20231203_500101004_05:20,20231203_500101004_05:21
12,3,7,5,40,25.02351,121.54282,1,0.63636,7,11,20231203_500101004_05:40,20231203_500101004_05:41
12,3,7,6,0,25.02351,121.54282,1,0.54545,6,11,20231203_500101004_06:00,20231203_500101004_06:00
12,3,7,6,20,25.02351,121.54282,1,0.45455,5,11,20231203_500101004_06:20,20231203_500101004_06:21
12,3,7,6,40,25.02351,121.54282,1,0.45455,5,11,20231203_500101004_06:40,20231203_500101004_06:40
12,3,7,7,0,25.02351,121.54282,1,0.45455,5,11,20231203_500101004_07:00,20231203_500101004_07:00
12,3,7,7,20,25.02351,121.54282,1,0.45455,5,11,20231203_500101004_07:20,20231203_500101004_07:21
12,3,7,7,40,25.02351,121.54282,1,0.27273,3,11,20231203_500101004_07:40,20231203_500101004_07:40
12,3,7,8,0,25.02351,121.54282,1,0.36364,4,11,20231203_500101004_08:00,20231203_500101004_08:00
12,3,7,8,20,25.02351,121.54282,1,0.18182,2,11,20231203_500101004_08:20,20231203_500101004_08:21
12,3,7,8,40,25.02351,121.54282,1,0.0,0,11,20231203_500101004_08:40,20231203_500101004_08:41
12,3,7,9,0,25.02351,121.54282,1,0.09091,1,11,20231203_500101004_09:00,20231203_500101004_09:01
12,3,7,0,0,25.02153,121.54299,1,0.3125,5,16,20231203_500101005_00:00,20231203_500101005_00:01
12,3,7,0,20,25.02153,121.54299,1,0.3125,5,16,20231203_500101005_00:20,20231203_500101005_00:21
12,3,7,0,40,25.02153,121.54299,1,0.4375,7,16,20231203_500101005_00:40,20231203_500101005_00:41
12,3,7,1,0,25.02153,121.54299,1,0.4375,7,16,20231203_500101005_01:00,20231203_500101005_01:01
12,3,7,1,20,25.02153,121.54299,1,0.4375,7,16,20231203_500101005_01:20,20231203_500101005_01:21
12,3,7,1,40,25.02153,121.54299,1,0.5,8,16,20231203_500101005_01:40,20231203_500101005_01:40
12,3,7,2,0,25.02153,121.54299,1,0.5,8,16,20231203_500101005_02:00,20231203_500101005_02:01
12,3,7,2,20,25.02153,121.54299,1,0.4375,7,16,20231203_500101005_02:20,20231203_500101005_02:21
12,3,7,2,40,25.02153,121.54299,1,0.5,8,16,20231203_500101005_02:40,20231203_500101005_02:40
12,3,7,3,0,25.02153,121.54299,1,0.5,8,16,20231203_500101005_03:00,20231203_500101005_03:00
12,3,7,3,20,25.02153,121.54299,1,0.5,8,16,20231203_500101005_03:20,20231203_500101005_03:21
12,3,7,3,40,25.02153,121.54299,1,0.5,8,16,20231203_500101005_03:40,20231203_500101005_03:40
12,3,7,4,0,25.02153,121.54299,1,0.5,8,16,20231203_500101005_04:00,20231203_500101005_04:01
12,3,7,4,20,25.02153,121.54299,1,0.5,8,16,20231203_500101005_04:20,20231203_500101005_04:21
12,3,7,4,40,25.02153,121.54299,1,0.5,8,16,20231203_500101005_04:40,20231203_500101005_04:41
12,3,7,5,0,25.02153,121.54299,1,0.5,8,16,20231203_500101005_05:00,20231203_500101005_05:01
12,3,7,5,20,25.02153,121.54299,1,0.5,8,16,20231203_500101005_05:20,20231203_500101005_05:21
12,3,7,5,40,25.02153,121.54299,1,0.5,8,16,20231203_500101005_05:40,20231203_500101005_05:41
12,3,7,6,0,25.02153,121.54299,1,0.5,8,16,20231203_500101005_06:00,20231203_500101005_06:00
12,3,7,6,20,25.02153,121.54299,1,0.5,8,16,20231203_500101005_06:20,20231203_500101005_06:21
12,3,7,6,40,25.02153,121.54299,1,0.5,8,16,20231203_500101005_06:40,20231203_500101005_06:40
12,3,7,7,0,25.02153,121.54299,1,0.4375,7,16,20231203_500101005_07:00,20231203_500101005_07:00
12,3,7,7,20,25.02153,121.54299,1,0.625,10,16,20231203_500101005_07:20,20231203_500101005_07:21
12,3,7,7,40,25.02153,121.54299,1,0.6875,11,16,20231203_500101005_07:40,20231203_500101005_07:40
12,3,7,8,0,25.02153,121.54299,1,0.5625,9,16,20231203_500101005_08:00,20231203_500101005_08:00
12,3,7,8,20,25.02153,121.54299,1,0.5,8,16,20231203_500101005_08:20,20231203_500101005_08:21
12,3,7,8,40,25.02153,121.54299,1,0.6875,11,16,20231203_500101005_08:40,20231203_500101005_08:41
12,3,7,9,0,25.02153,121.54299,1,0.875,14,16,20231203_500101005_09:00,20231203_500101005_09:01
12,3,7,0,0,25.02429,121.54328,1,0.27273,3,11,20231203_500101006_00:00,20231203_500101006_00:01
12,3,7,0,20,25.02429,121.54328,1,0.27273,3,11,20231203_500101006_00:20,20231203_500101006_00:21
12,3,7,0,40,25.02429,121.54328,1,0.27273,3,11,20231203_500101006_00:40,20231203_500101006_00:41
12,3,7,1,0,25.02429,121.54328,1,0.36364,4,11,20231203_500101006_01:00,20231203_500101006_01:01
12,3,7,1,20,25.02429,121.54328,1,0.36364,4,11,20231203_500101006_01:20,20231203_500101006_01:21
12,3,7,1,40,25.02429,121.54328,1,0.45455,5,11,20231203_500101006_01:40,20231203_500101006_01:40
12,3,7,2,0,25.02429,121.54328,1,0.45455,5,11,20231203_500101006_02:00,20231203_500101006_02:01
12,3,7,2,20,25.02429,121.54328,1,0.45455,5,11,20231203_500101006_02:20,20231203_500101006_02:21
12,3,7,2,40,25.02429,121.54328,1,0.45455,5,11,20231203_500101006_02:40,20231203_500101006_02:40
12,3,7,3,0,25.02429,121.54328,1,0.45455,5,11,20231203_500101006_03:00,20231203_500101006_03:00
12,3,7,3,20,25.02429,121.54328,1,0.45455,5,11,20231203_500101006_03:20,20231203_500101006_03:21
12,3,7,3,40,25.02429,121.54328,1,0.45455,5,11,20231203_500101006_03:40,20231203_500101006_03:40
12,3,7,4,0,25.02429,121.54328,1,0.45455,5,11,20231203_500101006_04:00,20231203_500101006_04:01
12,3,7,4,20,25.02429,121.54328,1,0.45455,5,11,20231203_500101006_04:20,20231203_500101006_04:21
12,3,7,4,40,25.02429,121.54328,1,0.45455,5,11,20231203_500101006_04:40,20231203_500101006_04:41
12,3,7,5,0,25.02429,121.54328,1,0.54545,6,11,20231203_500101006_05:00,20231203_500101006_05:01
12,3,7,5,20,25.02429,121.54328,1,0.54545,6,11,20231203_500101006_05:20,20231203_500101006_05:21
12,3,7,5,40,25.02429,121.54328,1,0.54545,6,11,20231203_500101006_05:40,20231203_500101006_05:41
12,3,7,6,0,25.02429,121.54328,1,0.54545,6,11,20231203_500101006_06:00,20231203_500101006_06:00
12,3,7,6,20,25.02429,121.54328,1,0.54545,6,11,20231203_500101006_06:20,20231203_500101006_06:21
12,3,7,6,40,25.02429,121.54328,1,0.54545,6,11,20231203_500101006_06:40,20231203_500101006_06:40
12,3,7,7,0,25.02429,121.54328,1,0.54545,6,11,20231203_500101006_07:00,20231203_500101006_07:00
12,3,7,7,20,25.02429,121.54328,1,0.54545,6,11,20231203_500101006_07:20,20231203_500101006_07:21
12,3,7,7,40,25.02429,121.54328,1,0.54545,6,11,20231203_500101006_07:40,20231203_500101006_07:40
12,3,7,8,0,25.02429,121.54328,1,0.72727,8,11,20231203_500101006_08:00,20231203_500101006_08:00
12,3,7,8,20,25.02429,121.54328,1,0.45455,5,11,20231203_500101006_08:20,20231203_500101006_08:21
12,3,7,8,40,25.02429,121.54328,1,0.09091,1,11,20231203_500101006_08:40,20231203_500101006_08:41
12,3,7,9,0,25.02429,121.54328,1,0.0,0,11,20231203_500101006_09:00,20231203_500101006_09:01
12,3,7,0,0,25.02253,121.54326,1,0.36364,4,11,20231203_500101007_00:00,20231203_500101007_00:01
12,3,7,0,20,25.02253,121.54326,1,0.54545,6,11,20231203_500101007_00:20,20231203_500101007_00:21
12,3,7,0,40,25.02253,121.54326,1,0.54545,6,11,20231203_500101007_00:40,20231203_500101007_00:41
12,3,7,1,0,25.02253,121.54326,1,0.54545,6,11,20231203_500101007_01:00,20231203_500101007_01:01
12,3,7,1,20,25.02253,121.54326,1,0.54545,6,11,20231203_500101007_01:20,20231203_500101007_01:21
12,3,7,1,40,25.02253,121.54326,1,0.54545,6,11,20231203_500101007_01:40,20231203_500101007_01:40
12,3,7,2,0,25.02253,121.54326,1,0.54545,6,11,20231203_500101007_02:00,20231203_500101007_02:01
12,3,7,2,20,25.02253,121.54326,1,0.63636,7,11,20231203_500101007_02:20,20231203_500101007_02:21
12,3,7,2,40,25.02253,121.54326,1,0.63636,7,11,20231203_500101007_02:40,20231203_500101007_02:40
12,3,7,3,0,25.02253,121.54326,1,0.63636,7,11,20231203_500101007_03:00,20231203_500101007_03:00
12,3,7,3,20,25.02253,121.54326,1,0.63636,7,11,20231203_500101007_03:20,20231203_500101007_03:21
12,3,7,3,40,25.02253,121.54326,1,0.63636,7,11,20231203_500101007_03:40,20231203_500101007_03:40
12,3,7,4,0,25.02253,121.54326,1,0.63636,7,11,20231203_500101007_04:00,20231203_500101007_04:01
12,3,7,4,20,25.02253,121.54326,1,0.63636,7,11,20231203_500101007_04:20,20231203_500101007_04:21
12,3,7,4,40,25.02253,121.54326,1,0.72727,8,11,20231203_500101007_04:40,20231203_500101007_04:41
12,3,7,5,0,25.02253,121.54326,1,0.72727,8,11,20231203_500101007_05:00,20231203_500101007_05:01
12,3,7,5,20,25.02253,121.54326,1,0.72727,8,11,20231203_500101007_05:20,20231203_500101007_05:21
12,3,7,5,40,25.02253,121.54326,1,0.72727,8,11,20231203_500101007_05:40,20231203_500101007_05:41
12,3,7,6,0,25.02253,121.54326,1,0.72727,8,11,20231203_500101007_06:00,20231203_500101007_06:00
12,3,7,6,20,25.02253,121.54326,1,0.72727,8,11,20231203_500101007_06:20,20231203_500101007_06:21
12,3,7,6,40,25.02253,121.54326,1,0.72727,8,11,20231203_500101007_06:40,20231203_500101007_06:40
12,3,7,7,0,25.02253,121.54326,1,0.63636,7,11,20231203_500101007_07:00,20231203_500101007_07:00
12,3,7,7,20,25.02253,121.54326,1,0.72727,8,11,20231203_500101007_07:20,20231203_500101007_07:21
12,3,7,7,40,25.02253,121.54326,1,0.72727,8,11,20231203_500101007_07:40,20231203_500101007_07:40
12,3,7,8,0,25.02253,121.54326,1,0.72727,8,11,20231203_500101007_08:00,20231203_500101007_08:00
12,3,7,8,20,25.02253,121.54326,1,0.81818,9,11,20231203_500101007_08:20,20231203_500101007_08:21
12,3,7,8,40,25.02253,121.54326,1,0.63636,7,11,20231203_500101007_08:40,20231203_500101007_08:41
12,3,7,9,0,25.02253,121.54326,1,0.09091,1,11,20231203_500101007_09:00,20231203_500101007_09:01
12,3,7,0,0,25.02112,121.53407,1,0.94118,16,17,20231203_500101008_00:00,20231203_500101008_00:01
12,3,7,0,20,25.02112,121.53407,1,0.94118,16,17,20231203_500101008_00:20,20231203_500101008_00:21
12,3,7,0,40,25.02112,121.53407,1,0.88235,15,17,20231203_500101008_00:40,20231203_500101008_00:41
12,3,7,1,0,25.02112,121.53407,1,0.94118,16,17,20231203_500101008_01:00,20231203_500101008_01:01
12,3,7,1,20,25.02112,121.53407,1,1.0,17,17,20231203_500101008_01:20,20231203_500101008_01:21
12,3,7,1,40,25.02112,121.53407,1,1.0,17,17,20231203_500101008_01:40,20231203_500101008_01:40
12,3,7,2,0,25.02112,121.53407,1,1.0,17,17,20231203_500101008_02:00,20231203_500101008_02:01
12,3,7,2,20,25.02112,121.53407,1,1.0,17,17,20231203_500101008_02:20,20231203_500101008_02:21
12,3,7,2,40,25.02112,121.53407,1,1.0,17,17,20231203_500101008_02:40,20231203_500101008_02:40
12,3,7,3,0,25.02112,121.53407,1,1.0,17,17,20231203_500101008_03:00,20231203_500101008_03:00
12,3,7,3,20,25.02112,121.53407,1,1.0,17,17,20231203_500101008_03:20,20231203_500101008_03:21
12,3,7,3,40,25.02112,121.53407,1,1.0,17,17,20231203_500101008_03:40,20231203_500101008_03:40
12,3,7,4,0,25.02112,121.53407,1,1.0,17,17,20231203_500101008_04:00,20231203_500101008_04:01
12,3,7,4,20,25.02112,121.53407,1,1.0,17,17,20231203_500101008_04:20,20231203_500101008_04:21
12,3,7,4,40,25.02112,121.53407,1,1.0,17,17,20231203_500101008_04:40,20231203_500101008_04:41
12,3,7,5,0,25.02112,121.53407,1,1.0,17,17,20231203_500101008_05:00,20231203_500101008_05:01
12,3,7,5,20,25.02112,121.53407,1,1.0,17,17,20231203_500101008_05:20,20231203_500101008_05:21
12,3,7,5,40,25.02112,121.53407,1,1.0,17,17,20231203_500101008_05:40,20231203_500101008_05:41
12,3,7,6,0,25.02112,121.53407,1,1.0,17,17,20231203_500101008_06:00,20231203_500101008_06:00
12,3,7,6,20,25.02112,121.53407,1,1.0,17,17,20231203_500101008_06:20,20231203_500101008_06:21
12,3,7,6,40,25.02112,121.53407,1,1.0,17,17,20231203_500101008_06:40,20231203_500101008_06:40
12,3,7,7,0,25.02112,121.53407,1,1.0,17,17,20231203_500101008_07:00,20231203_500101008_07:00
12,3,7,7,20,25.02112,121.53407,1,1.0,17,17,20231203_500101008_07:20,20231203_500101008_07:21
12,3,7,7,40,25.02112,121.53407,1,1.0,17,17,20231203_500101008_07:40,20231203_500101008_07:40
12,3,7,8,0,25.02112,121.53407,1,1.0,17,17,20231203_500101008_08:00,20231203_500101008_08:00
12,3,7,8,20,25.02112,121.53407,1,0.94118,16,17,20231203_500101008_08:20,20231203_500101008_08:21
12,3,7,8,40,25.02112,121.53407,1,0.88235,15,17,20231203_500101008_08:40,20231203_500101008_08:41
12,3,7,9,0,25.02112,121.53407,1,0.76471,13,17,20231203_500101008_09:00,20231203_500101008_09:01
12,3,7,0,0,25.01976,121.53384,1,0.25,4,16,20231203_500101009_00:00,20231203_500101009_00:01
12,3,7,0,20,25.01976,121.53384,1,0.25,4,16,20231203_500101009_00:20,20231203_500101009_00:21
12,3,7,0,40,25.01976,121.53384,1,0.25,4,16,20231203_500101009_00:40,20231203_500101009_00:41
12,3,7,1,0,25.01976,121.53384,1,0.25,4,16,20231203_500101009_01:00,20231203_500101009_01:01
12,3,7,1,20,25.01976,121.53384,1,0.25,4,16,20231203_500101009_01:20,20231203_500101009_01:21
12,3,7,1,40,25.01976,121.53384,1,0.25,4,16,20231203_500101009_01:40,20231203_500101009_01:40
12,3,7,2,0,25.01976,121.53384,1,0.25,4,16,20231203_500101009_02:00,20231203_500101009_02:01
12,3,7,2,20,25.01976,121.53384,1,0.25,4,16,20231203_500101009_02:20,20231203_500101009_02:21
12,3,7,2,40,25.01976,121.53384,1,0.25,4,16,20231203_500101009_02:40,20231203_500101009_02:40
12,3,7,3,0,25.01976,121.53384,1,0.25,4,16,20231203_500101009_03:00,20231203_500101009_03:00
12,3,7,3,20,25.01976,121.53384,1,0.25,4,16,20231203_500101009_03:20,20231203_500101009_03:21
12,3,7,3,40,25.01976,121.53384,1,0.25,4,16,20231203_500101009_03:40,20231203_500101009_03:40
12,3,7,4,0,25.01976,121.53384,1,0.25,4,16,20231203_500101009_04:00,20231203_500101009_04:01
12,3,7,4,20,25.01976,121.53384,1,0.25,4,16,20231203_500101009_04:20,20231203_500101009_04:21
12,3,7,4,40,25.01976,121.53384,1,0.25,4,16,20231203_500101009_04:40,20231203_500101009_04:41
12,3,7,5,0,25.01976,121.53384,1,0.25,4,16,20231203_500101009_05:00,20231203_500101009_05:01
12,3,7,5,20,25.01976,121.53384,1,0.25,4,16,20231203_500101009_05:20,20231203_500101009_05:21
12,3,7,5,40,25.01976,121.53384,1,0.25,4,16,20231203_500101009_05:40,20231203_500101009_05:41
12,3,7,6,0,25.01976,121.53384,1,0.25,4,16,20231203_500101009_06:00,20231203_500101009_06:00
12,3,7,6,20,25.01976,121.53384,1,0.125,2,16,20231203_500101009_06:20,20231203_500101009_06:21
12,3,7,6,40,25.01976,121.53384,1,0.125,2,16,20231203_500101009_06:40,20231203_500101009_06:40
12,3,7,7,0,25.01976,121.53384,1,0.1875,3,16,20231203_500101009_07:00,20231203_500101009_07:00
12,3,7,7,20,25.01976,121.53384,1,0.1875,3,16,20231203_500101009_07:20,20231203_500101009_07:21
12,3,7,7,40,25.01976,121.53384,1,0.3125,5,16,20231203_500101009_07:40,20231203_500101009_07:40
12,3,7,8,0,25.01976,121.53384,1,0.25,4,16,20231203_500101009_08:00,20231203_500101009_08:00
12,3,7,8,20,25.01976,121.53384,1,0.3125,5,16,20231203_500101009_08:20,20231203_500101009_08:21
12,3,7,8,40,25.01976,121.53384,1,0.3125,5,16,20231203_500101009_08:40,20231203_500101009_08:41
12,3,7,9,0,25.01976,121.53384,1,0.375,6,16,20231203_500101009_09:00,20231203_500101009_09:01
12,3,7,0,0,25.01894,121.53361,1,0.9,18,20,20231203_500101010_00:00,20231203_500101010_00:01
12,3,7,0,20,25.01894,121.53361,1,0.95,19,20,20231203_500101010_00:20,20231203_500101010_00:21
