month,day,weekday,hr,min,lat,lng,act,ratio,sbi,tot,title,act_title
12,1,5,0,20,25.02446,121.5467,1,0.66667,10,15,20231201_500101019_00:20,20231201_500101019_00:21
12,1,5,0,0,25.02093,121.5331,0,0.0,0,5,20231201_500101020_00:00,20231201_500101020_00:00
12,1,5,0,20,25.02093,121.5331,0,0.0,0,5,20231201_500101020_00:20,20231201_500101020_00:21
12,1,5,0,0,25.01385,121.53549,1,0.0,0,7,20231201_500101021_00:00,20231201_500101021_00:00
12,1,5,0,20,25.01385,121.53549,1,0.0,0,7,20231201_500101021_00:20,20231201_500101021_00:21
12,1,5,0,0,25.01491,121.53438,1,0.29293,29,99,20231201_500101022_00:00,20231201_500101022_00:00
12,1,5,0,20,25.01491,121.53438,1,0.32323,32,99,20231201_500101022_00:20,20231201_500101022_00:21
12,1,5,0,0,25.01244,121.53661,1,0.08,2,25,20231201_500101023_00:00,20231201_500101023_00:00
12,1,5,0,20,25.01244,121.53661,1,0.08,2,25,20231201_500101023_00:20,20231201_500101023_00:21
12,1,5,0,0,25.01451,121.54142,1,0.0,0,30,20231201_500101024_00:00,20231201_500101024_00:00
12,1,5,0,20,25.01451,121.54142,1,0.0,0,30,20231201_500101024_00:20,20231201_500101024_00:21
12,1,5,0,0,25.01295,121.53973,1,0.0202,2,99,20231201_500101025_00:00,20231201_500101025_00:00
12,1,5,0,20,25.01295,121.53973,1,0.0202,2,99,20231201_500101025_00:20,20231201_500101025_00:21
12,1,5,0,0,25.01137,121.54062,1,0.46667,7,15,20231201_500101026_00:00,20231201_500101026_00:00
12,1,5,0,20,25.01137,121.54062,1,0.46667,7,15,20231201_500101026_00:20,20231201_500101026_00:21
12,1,5,0,0,25.01182,121.54165,1,0.53846,21,39,20231201_500101027_00:00,20231201_500101027_00:00
12,1,5,0,20,25.01182,121.54165,1,0.48718,19,39,20231201_500101027_00:20,20231201_500101027_00:21
12,1,5,0,0,25.01426,121.54382,1,0.1,2,20,20231201_500101028_00:00,20231201_500101028_00:00
12,1,5,0,20,25.01426,121.54382,1,0.1,2,20,20231201_500101028_00:20,20231201_500101028_00:21
12,1,5,0,0,25.01234,121.54503,1,0.06667,1,15,20231201_500101029_00:00,20231201_500101029_00:00
12,1,5,0,20,25.01234,121.54503,1,0.06667,1,15,20231201_500101029_00:20,20231201_500101029_00:21
12,1,5,0,0,25.0136,121.54656,1,0.26471,9,34,20231201_500101030_00:00,20231201_500101030_00:00
12,1,5,0,20,25.0136,121.54656,1,0.26471,9,34,20231201_500101030_00:20,20231201_500101030_00:21
12,1,5,0,0,25.01537,121.54698,1,0.65,13,20,20231201_500101031_00:00,20231201_500101031_00:00
12,1,5,0,20,25.01537,121.54698,1,0.7,14,20,20231201_500101031_00:20,20231201_500101031_00:21
12,1,5,0,0,25.01637,121.54535,1,0.62295,38,61,20231201_500101032_00:00,20231201_500101032_00:00
12,1,5,0,20,25.01637,121.54535,1,0.63934,39,61,20231201_500101032_00:20,20231201_500101032_00:21
12,1,5,0,0,25.01664,121.5452,1,0.3913,18,46,20231201_500101033_00:00,20231201_500101033_00:00
12,1,5,0,20,25.01664,121.5452,1,0.41304,19,46,20231201_500101033_00:20,20231201_500101033_00:21
12,1,5,0,0,25.01576,121.54291,1,0.05556,1,18,20231201_500101034_00:00,20231201_500101034_00:00
12,1,5,0,20,25.01576,121.54291,1,0.0,0,18,20231201_500101034_00:20,20231201_500101034_00:21
12,1,5,0,0,25.01787,121.5476,1,0.125,3,24,20231201_500101035_00:00,20231201_500101035_00:00
12,1,5,0,20,25.01787,121.5476,1,0.08333,2,24,20231201_500101035_00:20,20231201_500101035_00:21
12,1,5,0,0,25.02032,121.54497,1,0.0,0,20,20231201_500101036_00:00,20231201_500101036_00:00
12,1,5,0,20,25.02032,121.54497,1,0.0,0,20,20231201_500101036_00:20,20231201_500101036_00:21
12,1,5,0,0,25.02076,121.54432,1,0.1,2,20,20231201_500101037_00:00,20231201_500101037_00:00
12,1,5,0,20,25.02076,121.54432,1,0.1,2,20,20231201_500101037_00:20,20231201_500101037_00:21
12,1,5,0,0,25.02101,121.54284,1,0.07407,2,27,20231201_500101038_00:00,20231201_500101038_00:00
12,1,5,0,20,25.02101,121.54284,1,0.07407,2,27,20231201_500101038_00:20,20231201_500101038_00:21
12,1,5,0,0,25.02104,121.54081,1,0.03571,1,28,20231201_500101039_00:00,20231201_500101039_00:00
12,1,5,0,20,25.02104,121.54081,1,0.03571,1,28,20231201_500101039_00:20,20231201_500101039_00:21
12,1,5,0,0,25.0222,121.53626,1,0.08,2,25,20231201_500101040_00:00,20231201_500101040_00:00
12,1,5,0,20,25.0222,121.53626,1,0.08,2,25,20231201_500101040_00:20,20231201_500101040_00:21
12,1,5,0,0,25.02218,121.53474,1,0.02439,1,41,20231201_500101041_00:00,20231201_500101041_00:00
12,1,5,0,20,25.02218,121.53474,1,0.02439,1,41,20231201_500101041_00:20,20231201_500101041_00:21
12,1,5,0,0,25.01727,121.54471,1,0.46667,7,15,20231201_500101042_00:00,20231201_500101042_00:00
12,1,5,0,20,25.01727,121.54471,1,0.4,6,15,20231201_500101042_00:20,20231201_500101042_00:21
12,1,5,0,0,25.02286,121.54662,1,0.48,12,25,20231201_500101091_00:00,20231201_500101091_00:00
12,1,5,0,20,25.02286,121.54662,1,0.48,12,25,20231201_500101091_00:20,20231201_500101091_00:21
12,1,5,0,0,25.02164,121.54704,1,0.23077,3,13,20231201_500101092_00:00,20231201_500101092_00:00
12,1,5,0,20,25.02164,121.54704,1,0.23077,3,13,20231201_500101092_00:20,20231201_500101092_00:21
12,1,5,0,0,25.02147,121.54407,1,0.13333,2,15,20231201_500101093_00:00,20231201_500101093_00:00
12,1,5,0,20,25.02147,121.54407,1,0.13333,2,15,20231201_500101093_00:20,20231201_500101093_00:21
12,1,5,0,0,25.02193,121.53165,1,0.65,13,20,20231201_500101094_00:00,20231201_500101094_00:00
12,1,5,0,20,25.02193,121.53165,1,0.6,12,20,20231201_500101094_00:20,20231201_500101094_00:21
12,1,5,0,0,25.02657,121.53515,1,0.63158,24,38,20231201_500101114_00:00,20231201_500101114_00:00
12,1,5,0,20,25.02657,121.53515,1,0.65789,25,38,20231201_500101114_00:20,20231201_500101114_00:21
12,1,5,0,0,25.02606,121.53738,1,0.32,16,50,20231201_500101115_00:00,20231201_500101115_00:00
12,1,5,0,20,25.02606,121.53738,1,0.34,17,50,20231201_500101115_00:20,20231201_500101115_00:21
12,1,5,0,0,25.02215,121.54839,1,0.10345,3,29,20231201_500101123_00:00,20231201_500101123_00:00
12,1,5,0,20,25.02215,121.54839,1,0.06897,2,29,20231201_500101123_00:20,20231201_500101123_00:21
12,1,5,0,0,25.02469,121.54459,1,0.5,23,46,20231201_500101166_00:00,20231201_500101166_00:00
12,1,5,0,20,25.02469,121.54459,1,0.52174,24,46,20231201_500101166_00:20,20231201_500101166_00:21
12,1,5,0,0,25.02575,121.5377,1,0.17647,3,17,20231201_500101175_00:00,20231201_500101175_00:00
12,1,5,0,20,25.02575,121.5377,1,0.17647,3,17,20231201_500101175_00:20,20231201_500101175_00:21
12,1,5,0,0,25.01223,121.54788,1,0.5,8,16,20231201_500101176_00:00,20231201_500101176_00:00
12,1,5,0,20,25.01223,121.54788,1,0.5,8,16,20231201_500101176_00:20,20231201_500101176_00:21
12,1,5,0,0,25.01551,121.53374,1,0.81111,73,90,20231201_500101181_00:00,20231201_500101181_00:00
12,1,5,0,20,25.01551,121.53374,1,0.84444,76,90,20231201_500101181_00:20,20231201_500101181_00:21
12,1,5,0,0,25.01744,121.53334,1,0.06667,1,15,20231201_500101184_00:00,20231201_500101184_00:00
12,1,5,0,20,25.01744,121.53334,1,0.06667,1,15,20231201_500101184_00:20,20231201_500101184_00:21
12,1,5,0,0,25.02267,121.5341,1,0.25,3,12,20231201_500101185_00:00,20231201_500101185_00:00
12,1,5,0,20,25.02267,121.5341,1,0.41667,5,12,20231201_500101185_00:20,20231201_500101185_00:21
12,1,5,0,0,25.01727,121.54904,1,0.31579,6,19,20231201_500101188_00:00,20231201_500101188_00:00
12,1,5,0,20,25.01727,121.54904,1,0.31579,6,19,20231201_500101188_00:20,20231201_500101188_00:21
12,1,5,0,0,25.02039,121.54853,1,0.1875,3,16,20231201_500101189_00:00,20231201_500101189_00:00
12,1,5,0,20,25.02039,121.54853,1,0.1875,3,16,20231201_500101189_00:20,20231201_500101189_00:21
12,1,5,0,0,25.02347,121.54108,1,0.42308,11,26,20231201_500101190_00:00,20231201_500101190_00:00
12,1,5,0,20,25.02347,121.54108,1,0.42308,11,26,20231201_500101190_00:20,20231201_500101190_00:21
12,1,5,0,0,25.02054,121.54561,1,0.0,0,27,20231201_500101191_00:00,20231201_500101191_00:00
12,1,5,0,20,25.02054,121.54561,1,0.0,0,27,20231201_500101191_00:20,20231201_500101191_00:21
12,1,5,0,0,25.01705,121.54435,1,0.02326,1,43,20231201_500101193_00:00,20231201_500101193_00:00
12,1,5,0,20,25.01705,121.54435,1,0.0,0,43,20231201_500101193_00:20,20231201_500101193_00:21
12,1,5,0,0,25.02598,121.53454,1,1.0,13,13,20231201_500101199_00:00,20231201_500101199_00:00
12,1,5,0,20,25.02598,121.53454,1,0.92308,12,13,20231201_500101199_00:20,20231201_500101199_00:21
12,1,5,0,0,25.02101,121.54153,1,0.0,0,40,20231201_500101209_00:00,20231201_500101209_00:00
12,1,5,0,20,25.02101,121.54153,1,0.0,0,40,20231201_500101209_00:20,20231201_500101209_00:21
12,1,5,0,0,25.02268,121.53608,1,0.66667,16,24,20231201_500101216_00:00,20231201_500101216_00:00
12,1,5,0,20,25.02268,121.53608,1,0.58333,14,24,20231201_500101216_00:20,20231201_500101216_00:21
12,1,5,0,0,25.01027,121.53998,1,0.21429,3,14,20231201_500101219_00:00,20231201_500101219_00:00
12,1,5,0,20,25.01027,121.53998,1,0.35714,5,14,20231201_500101219_00:20,20231201_500101219_00:21
12,1,5,0,0,25.01076,121.53637,1,0.73333,11,15,20231201_500105066_00:00,20231201_500105066_00:00
12,1,5,0,20,25.01076,121.53637,1,0.73333,11,15,20231201_500105066_00:20,20231201_500105066_00:21
12,1,5,0,0,25.0147,121.53191,1,0.05,1,20,20231201_500106002_00:00,20231201_500106002_00:00
12,1,5,0,20,25.0147,121.53191,1,0.05,1,20,20231201_500106002_00:20,20231201_500106002_00:21
12,1,5,0,0,25.01453,121.53437,1,0.0,0,12,20231201_500106003_00:00,20231201_500106003_00:00
12,1,5,0,20,25.01453,121.53437,1,0.0,0,12,20231201_500106003_00:20,20231201_500106003_00:21
12,1,5,0,0,25.01507,121.53383,1,0.0,0,12,20231201_500106004_00:00,20231201_500106004_00:00
12,1,5,0,20,25.01507,121.53383,1,0.0,0,12,20231201_500106004_00:20,20231201_500106004_00:21
12,1,5,0,0,25.01729,121.54531,1,0.30952,13,42,20231201_500119043_00:00,20231201_500119043_00:00
12,1,5,0,20,25.01729,121.54531,1,0.2619,11,42,20231201_500119043_00:20,20231201_500119043_00:21
12,1,5,0,0,25.01408,121.53759,1,0.04348,1,23,20231201_500119044_00:00,20231201_500119044_00:00
12,1,5,0,20,25.01408,121.53759,1,0.04348,1,23,20231201_500119044_00:20,20231201_500119044_00:21
12,1,5,0,0,25.01839,121.53404,1,0.42222,19,45,20231201_500119045_00:00,20231201_500119045_00:00
12,1,5,0,20,25.01839,121.53404,1,0.4,18,45,20231201_500119045_00:20,20231201_500119045_00:21
12,1,5,0,0,25.01355,121.53673,1,0.25,10,40,20231201_500119046_00:00,20231201_500119046_00:00
12,1,5,0,20,25.01355,121.53673,1,0.275,11,40,20231201_500119046_00:20,20231201_500119046_00:21
12,1,5,0,0,25.01761,121.53844,1,0.06667,2,30,20231201_500119047_00:00,20231201_500119047_00:00
12,1,5,0,20,25.01761,121.53844,1,0.03333,1,30,20231201_500119047_00:20,20231201_500119047_00:21
12,1,5,0,0,25.01547,121.53436,1,0.84906,45,53,20231201_500119048_00:00,20231201_500119048_00:00
12,1,5,0,20,25.01547,121.53436,1,0.83019,44,53,20231201_500119048_00:20,20231201_500119048_00:21
12,1,5,0,0,25.01937,121.53902,1,0.12903,8,62,20231201_500119049_00:00,20231201_500119049_00:00
12,1,5,0,20,25.01937,121.53902,1,0.12903,8,62,20231201_500119049_00:20,20231201_500119049_00:21
12,1,5,0,0,25.01846,121.5376,1,0.22581,7,31,20231201_500119050_00:00,20231201_500119050_00:00
12,1,5,0,20,25.01846,121.5376,1,0.19355,6,31,20231201_500119050_00:20,20231201_500119050_00:21
12,1,5,0,0,25.01616,121.54251,1,0.14815,4,27,20231201_500119051_00:00,20231201_500119051_00:00
12,1,5,0,20,25.01616,121.54251,1,0.14815,4,27,20231201_500119051_00:20,20231201_500119051_00:21
12,1,5,0,0,25.01857,121.54059,1,0.15385,4,26,20231201_500119052_00:00,20231201_500119052_00:00
12,1,5,0,20,25.01857,121.54059,1,0.07692,2,26,20231201_500119052_00:20,20231201_500119052_00:21
12,1,5,0,0,25.02108,121.53783,1,0.26316,5,19,20231201_500119053_00:00,20231201_500119053_00:00
12,1,5,0,20,25.02108,121.53783,1,0.26316,5,19,20231201_500119053_00:20,20231201_500119053_00:21
12,1,5,0,0,25.01941,121.5404,1,0.23333,7,30,20231201_500119054_00:00,20231201_500119054_00:00
12,1,5,0,20,25.01941,121.5404,1,0.23333,7,30,20231201_500119054_00:20,20231201_500119054_00:21
12,1,5,0,0,25.01793,121.53585,1,0.0,0,28,20231201_500119055_00:00,20231201_500119055_00:00
12,1,5,0,20,25.01793,121.53585,1,0.0,0,28,20231201_500119055_00:20,20231201_500119055_00:21
12,1,5,0,0,25.01627,121.53535,1,0.1,1,10,20231201_500119056_00:00,20231201_500119056_00:00
12,1,5,0,20,25.01627,121.53535,1,0.1,1,10,20231201_500119056_00:20,20231201_500119056_00:21
12,1,5,0,0,25.01666,121.53718,1,0.0,0,20,20231201_500119057_00:00,20231201_500119057_00:00
12,1,5,0,20,25.01666,121.53718,1,0.0,0,20,20231201_500119057_00:20,20231201_500119057_00:21
12,1,5,0,0,25.0198,121.53583,1,0.0,0,33,20231201_500119058_00:00,20231201_500119058_00:00
12,1,5,0,20,25.0198,121.53583,1,0.0,0,33,20231201_500119058_00:20,20231201_500119058_00:21
12,1,5,0,0,25.01595,121.53791,0,0.0,0,20,20231201_500119059_00:00,20231201_500119059_00:00
12,1,5,0,20,25.01595,121.53791,0,0.0,0,20,20231201_500119059_00:20,20231201_500119059_00:21
12,1,5,0,0,25.01566,121.53786,1,0.0,0,12,20231201_500119060_00:00,20231201_500119060_00:00
12,1,5,0,20,25.01566,121.53786,1,0.0,0,12,20231201_500119060_00:20,20231201_500119060_00:21
12,1,5,0,0,25.01511,121.53786,1,0.0,0,27,20231201_500119061_00:00,20231201_500119061_00:00
12,1,5,0,20,25.01511,121.53786,1,0.0,0,27,20231201_500119061_00:20,20231201_500119061_00:21
12,1,5,0,0,25.01345,121.53798,1,0.08333,1,12,20231201_500119062_00:00,20231201_500119062_00:00
12,1,5,0,20,25.01345,121.53798,1,0.08333,1,12,20231201_500119062_00:20,20231201_500119062_00:21
12,1,5,0,0,25.01603,121.53635,1,0.0,0,27,20231201_500119063_00:00,20231201_500119063_00:00
12,1,5,0,20,25.01603,121.53635,1,0.0,0,27,20231201_500119063_00:20,20231201_500119063_00:21
12,1,5,0,0,25.01754,121.54398,1,0.03571,1,28,20231201_500119064_00:00,20231201_500119064_00:00
12,1,5,0,20,25.01754,121.54398,1,0.03571,1,28,20231201_500119064_00:20,20231201_500119064_00:21
12,1,5,0,0,25.01699,121.53574,1,0.0,0,10,20231201_500119065_00:00,20231201_500119065_00:00
12,1,5,0,20,25.01699,121.53574,1,0.0,0,10,20231201_500119065_00:20,20231201_500119065_00:21
12,1,5,0,0,25.02157,121.53633,1,0.0,0,20,20231201_500119066_00:00,20231201_500119066_00:00
12,1,5,0,20,25.02157,121.53633,1,0.0,0,20,20231201_500119066_00:20,20231201_500119066_00:21
12,1,5,0,0,25.02053,121.54145,1,0.07143,3,42,20231201_500119067_00:00,20231201_500119067_00:00
12,1,5,0,20,25.02053,121.54145,1,0.04762,2,42,20231201_500119067_00:20,20231201_500119067_00:21
12,1,5,0,0,25.01987,121.54175,1,0.33333,13,39,20231201_500119068_00:00,20231201_500119068_00:00
12,1,5,0,20,25.01987,121.54175,1,0.25641,10,39,20231201_500119068_00:20,20231201_500119068_00:21
12,1,5,0,0,25.02074,121.53906,1,0.0,0,10,20231201_500119069_00:00,20231201_500119069_00:00
12,1,5,0,20,25.02074,121.53906,1,0.0,0,10,20231201_500119069_00:20,20231201_500119069_00:21
12,1,5,0,0,25.01561,121.53583,1,0.64583,31,48,20231201_500119070_00:00,20231201_500119070_00:00
12,1,5,0,20,25.01561,121.53583,1,0.66667,32,48,20231201_500119070_00:20,20231201_500119070_00:21
12,1,5,0,0,25.02036,121.53992,1,0.11765,4,34,20231201_500119071_00:00,20231201_500119071_00:00
12,1,5,0,20,25.02036,121.53992,1,0.11765,4,34,20231201_500119071_00:20,20231201_500119071_00:21
12,1,5,0,0,25.01881,121.53868,1,0.0,0,12,20231201_500119072_00:00,20231201_500119072_00:00
12,1,5,0,20,25.01881,121.53868,1,0.0,0,12,20231201_500119072_00:20,20231201_500119072_00:21
12,1,5,0,0,25.01548,121.53825,1,0.0,0,30,20231201_500119074_00:00,20231201_500119074_00:00
12,1,5,0,20,25.01548,121.53825,1,0.56667,17,30,20231201_500119074_00:20,20231201_500119074_00:21
12,1,5,0,0,25.01761,121.53995,1,0.2,8,40,20231201_500119075_00:00,20231201_500119075_00:00
12,1,5,0,20,25.01761,121.53995,1,0.1,4,40,20231201_500119075_00:20,20231201_500119075_00:21
12,1,5,0,0,25.01922,121.54195,1,0.0,0,22,20231201_500119076_00:00,20231201_500119076_00:00
12,1,5,0,20,25.01922,121.54195,1,0.0,0,22,20231201_500119076_00:20,20231201_500119076_00:21
12,1,5,0,0,25.0189,121.536,1,0.14286,8,56,20231201_500119077_00:00,20231201_500119077_00:00
12,1,5,0,20,25.0189,121.536,1,0.14286,8,56,20231201_500119077_00:20,20231201_500119077_00:21
12,1,5,0,0,25.01704,121.53888,1,0.0,0,10,20231201_500119078_00:00,20231201_500119078_00:00
12,1,5,0,20,25.01704,121.53888,1,0.0,0,10,20231201_500119078_00:20,20231201_500119078_00:21
12,1,5,0,0,25.01698,121.53455,1,0.21053,4,19,20231201_500119079_00:00,20231201_500119079_00:00
12,1,5,0,20,25.01698,121.53455,1,0.26316,5,19,20231201_500119079_00:20,20231201_500119079_00:21
12,1,5,0,0,25.01539,121.53686,1,0.0,0,10,20231201_500119080_00:00,20231201_500119080_00:00
12,1,5,0,20,25.01539,121.53686,1,0.0,0,10,20231201_500119080_00:20,20231201_500119080_00:21
12,1,5,0,0,25.01337,121.53909,1,0.09091,1,11,20231201_500119081_00:00,20231201_500119081_00:00
12,1,5,0,20,25.01337,121.53909,1,0.09091,1,11,20231201_500119081_00:20,20231201_500119081_00:21
12,1,5,0,0,25.01703,121.53781,1,0.0,0,10,20231201_500119082_00:00,20231201_500119082_00:00
12,1,5,0,20,25.01703,121.53781,1,0.0,0,10,20231201_500119082_00:20,20231201_500119082_00:21
12,1,5,0,0,25.0196,121.53846,1,0.33333,6,18,20231201_500119083_00:00,20231201_500119083_00:00
12,1,5,0,20,25.0196,121.53846,1,0.33333,6,18,20231201_500119083_00:20,20231201_500119083_00:21
12,1,5,0,0,25.019,121.54305,1,0.0,0,10,20231201_500119084_00:00,20231201_500119084_00:00
12,1,5,0,20,25.019,121.54305,1,0.0,0,10,20231201_500119084_00:20,20231201_500119084_00:21
12,1,5,0,0,25.01857,121.54247,1,0.28571,4,14,20231201_500119085_00:00,20231201_500119085_00:00
12,1,5,0,20,25.01857,121.54247,1,0.14286,2,14,20231201_500119085_00:20,20231201_500119085_00:21
12,1,5,0,0,25.01804,121.53928,1,0.0,0,25,20231201_500119086_00:00,20231201_500119086_00:00
12,1,5,0,20,25.01804,121.53928,1,0.0,0,25,20231201_500119086_00:20,20231201_500119086_00:21
12,1,5,0,0,25.0169,121.54031,1,0.13333,4,30,20231201_500119087_00:00,20231201_500119087_00:00
12,1,5,0,20,25.0169,121.54031,1,0.1,3,30,20231201_500119087_00:20,20231201_500119087_00:21
12,1,5,0,0,25.01995,121.54347,1,0.0,0,20,20231201_500119088_00:00,20231201_500119088_00:00
12,1,5,0,20,25.01995,121.54347,1,0.0,0,20,20231201_500119088_00:20,20231201_500119088_00:21
12,1,5,0,0,25.01791,121.54242,1,0.20833,5,24,20231201_500119089_00:00,20231201_500119089_00:00
12,1,5,0,20,25.01791,121.54242,1,0.16667,4,24,20231201_500119089_00:20,20231201_500119089_00:21
12,1,5,0,0,25.02112,121.53591,1,0.175,7,40,20231201_500119090_00:00,20231201_500119090_00:00
12,1,5,0,20,25.02112,121.53591,1,0.175,7,40,20231201_500119090_00:20,20231201_500119090_00:21
12,1,5,0,0,25.01816,121.54469,1,0.11111,2,18,20231201_500119091_00:00,20231201_500119091_00:00
12,1,5,0,20,25.01816,121.54469,1,0.11111,2,18,20231201_500119091_00:20,20231201_500119091_00:21
